,links,usuario,fecha,retweet,texto,comentarios,retweets,likes,quotes,hora,cuenta,autor
3159,https://twitter.com/JMilei/status/1744320005209026919#m,Javier Milei,2024-01-08,False,viva la libertad carajo https://www.instagram.com/p/c11mo5_albc/?igsh=yzr0ynfwddfwowzk,124,116,1409,16, 11:27 AM UTC,JMilei,Javier Milei
3160,https://twitter.com/JMilei/status/1744173350665003319#m,Javier Milei,2024-01-08,False,.@elonmusk siempre del lado de las fuerzas del cielo...!!!,1816,2350,24456,362, 1:45 AM UTC,JMilei,Javier Milei
3161,https://twitter.com/JMilei/status/1744115924150427951#m,Javier Milei,2024-01-07,False,brillante,1127,1402,11378,236, 9:56 PM UTC,JMilei,Javier Milei
3162,https://twitter.com/JMilei/status/1744015593672511857#m,Javier Milei,2024-01-07,False,aqui el video...,211,1070,6271,71, 3:18 PM UTC,JMilei,Javier Milei
3163,https://twitter.com/JMilei/status/1744007698083979648#m,Javier Milei,2024-01-07,False,muchas gracias antartida argentina...!!! viva la libertad carajo https://www.instagram.com/reel/c1zydudab_s/?igsh=mwf0bhzlcgdkdwv5dq==,132,277,2270,14, 2:46 PM UTC,JMilei,Javier Milei
3164,https://twitter.com/JMilei/status/1743891912480731308#m,Javier Milei,2024-01-07,False,en fotos: el viaje de javier milei a la antartida - infobae https://www.infobae.com/fotos/2024/01/06/en-fotos-el-viaje-de-javier-milei-a-la-antartida/,415,1234,11110,25, 7:06 AM UTC,JMilei,Javier Milei
3165,https://twitter.com/JMilei/status/1742945142330347536#m,Javier Milei,2024-01-04,False,.@jlespert profe bienvenido a las fuerzas del cielo...!!! viva la libertad carajo,3401,4510,41805,700, 4:24 PM UTC,JMilei,Javier Milei
3166,https://twitter.com/JMilei/status/1742699586060443685#m,Javier Milei,2024-01-04,False,"acaso sus opiniones politicas le quitan merito a la enorme carrera que ha tenido @ubaldofillol ...??? aunque me dijera que es comunista no dejaria de ser, desde mi punto de vista, el mejor arquero de la historia...",2283,1844,20976,642, 12:08 AM UTC,JMilei,Javier Milei
3167,https://twitter.com/JMilei/status/1742621483589844993#m,Javier Milei,2024-01-03,False,termine una reunion y pase a ver las noticias por x... y me tope con esto...,456,498,10452,316, 6:58 PM UTC,JMilei,Javier Milei
3168,https://twitter.com/JMilei/status/1742620940712792183#m,Javier Milei,2024-01-03,False,alias el pato...,120,156,4319,62, 6:56 PM UTC,JMilei,Javier Milei
3169,https://twitter.com/JMilei/status/1742620582380736946#m,Javier Milei,2024-01-03,False,ubaldo matildo fillol,690,617,15941,464, 6:54 PM UTC,JMilei,Javier Milei
3170,https://twitter.com/JMilei/status/1742291493769871812#m,Javier Milei,2024-01-02,False,https://marcelobonelli.cienradios.com/actualidad/fuerte-elogio-de-bancos-internacionales-a-las-medidas-de-milei-hizo-todo-lo-correcto/,656,1010,6486,45, 9:07 PM UTC,JMilei,Javier Milei
3171,https://twitter.com/JMilei/status/1742233857473101849#m,Javier Milei,2024-01-02,False,bancos internacionales elogian a milei pero advierten sobre meses desafiantes https://www.cronista.com/finanzas-mercados/bancos-internacionales-elogian-a-milei-pero-advierten-sobre-meses-desafiantes/,1015,1536,9979,123, 5:18 PM UTC,JMilei,Javier Milei
3172,https://twitter.com/JMilei/status/1742173766363300090#m,Javier Milei,2024-01-02,False,muchas gracias por tal honor...!!! viva la libertad carajo,2671,13747,90848,832, 1:19 PM UTC,JMilei,Javier Milei
3173,https://twitter.com/JMilei/status/1742145807699042767#m,Javier Milei,2024-01-02,False,la libertad avanza viva la libertad carajo https://www.instagram.com/p/c1mj04hg2s8/?igsh=mwtnaweymtvibzl1cw==,211,169,1160,33, 11:28 AM UTC,JMilei,Javier Milei
3174,https://twitter.com/JMilei/status/1742059312082493883#m,Javier Milei,2024-01-02,False,"el indice de confianza en el gobierno de javier milei aumento 102,1% en diciembre y se encuentra en niveles record - infobae https://www.infobae.com/politica/2024/01/02/el-indice-de-confianza-en-el-gobierno-de-javier-milei-aumento-1021-en-diciembre-y-se-encuentra-en-niveles-record/",2302,4451,28794,347, 5:44 AM UTC,JMilei,Javier Milei
3175,https://twitter.com/JMilei/status/1742059290368540743#m,Javier Milei,2024-01-02,False,https://www.infobae.com/politica/2024/01/02/el-indice-de-confianza-en-el-gobierno-de-javier-milei-aumento-1021-en-diciembre-y-se-encuentra-en-niveles-record/?s=09,397,813,7178,35, 5:44 AM UTC,JMilei,Javier Milei
3176,https://twitter.com/JMilei/status/1741979076624052539#m,Javier Milei,2024-01-02,False,el rezago oscila entre 18 y 24 meses...,679,2155,22576,288, 12:25 AM UTC,JMilei,Javier Milei
3177,https://twitter.com/JMilei/status/1741974675897323648#m,Javier Milei,2024-01-02,False,"pero ""algunos"" dicen que no estamos en emergencia... no pueden ver lo mas basico (el dato), por lo que parece que es mucho mas complicado pedir que vean lo subyacente... la inflacion de diciembre rondo el 29% y el ano cerro con un indice de 220% https://www.clarin.com/economia/inflacion-diciembre-rondo-29-ano-cerro-indice-220_0_l6t2gsgel3.html",2275,4071,19920,222, 12:08 AM UTC,JMilei,Javier Milei
3178,https://twitter.com/JMilei/status/1741942433435341179#m,Javier Milei,2024-01-01,False,para variar @clarincom distorsionando (mintiendo) los hechos... por suerte los argentinos ya despertaron y le sacaron la ficha...,1356,2277,20525,373, 10:00 PM UTC,JMilei,Javier Milei
3179,https://twitter.com/JMilei/status/1741933015893156282#m,Javier Milei,2024-01-01,False,rothbard master class,606,1339,9348,113, 9:22 PM UTC,JMilei,Javier Milei
3180,https://twitter.com/JMilei/status/1741868956946686001#m,Javier Milei,2024-01-01,False,el saludo de fatima florez a los seguidores de javier milei https://www.lanacion.com.ar/politica/el-saludo-de-fatima-florez-a-los-seguidores-de-javier-milei-en-mar-del-plata-nid01012024/ via @lanacion,237,290,2927,20, 5:08 PM UTC,JMilei,Javier Milei
3181,https://twitter.com/JMilei/status/1741830831075635226#m,Javier Milei,2024-01-01,False,viva la libertad carajo https://www.instagram.com/p/c1j6mirgso3/?igsh=mtblodjpmg0xzxa4da==,172,118,1199,4, 2:36 PM UTC,JMilei,Javier Milei
3182,https://twitter.com/JMilei/status/1741675870979264688#m,Javier Milei,2024-01-01,False,muchas gracias...!!! feliz 2024...!!!,150,347,4311,9, 4:21 AM UTC,JMilei,Javier Milei
3183,https://twitter.com/JMilei/status/1741675160594268480#m,Javier Milei,2024-01-01,False,muchas gracias mar del plata...!!! muchas gracias fatima...!!! viva la libertad carajo,776,3149,27901,74, 4:18 AM UTC,JMilei,Javier Milei
3184,https://twitter.com/JMilei/status/1741673837643677897#m,Javier Milei,2024-01-01,False,muchas gracias mar del plata...!!! muchas gracias @soyfatimaflorez ...!!! viva la libertad carajo https://www.instagram.com/reel/c1iyszdacjt/?igsh=a2dkodzvbwv6dms1,88,147,1278,4, 4:12 AM UTC,JMilei,Javier Milei
3185,https://twitter.com/JMilei/status/1741447738292588607#m,Javier Milei,2023-12-31,False,"el presidente dijo que el paquete de leyes servira ""para hacer un cambio profundo"" y se mostro firme sobre el dnu de desregulacion de la economia. https://www.canal26.com/politica/javier-milei-envio-un-mensaje-de-fin-de-ano-y-le-pidio-al-congreso-aprobar-la-ley-omnibus--360812",1098,2118,15529,104, 1:14 PM UTC,JMilei,Javier Milei
3186,https://twitter.com/JMilei/status/1741183569618182232#m,Javier Milei,2023-12-30,False,mega decreto desregulador - infobae https://www.infobae.com/opinion/2023/12/30/mega-decreto-desregulador/,728,1664,12206,37, 7:44 PM UTC,JMilei,Javier Milei
3187,https://twitter.com/JMilei/status/1741123524398293349#m,Javier Milei,2023-12-30,False,"tras 43 anos de declinacion, el nuevo gobierno abre las esperanzas al grandioso florecimiento argentino - infobae https://www.infobae.com/opinion/2023/12/24/tras-43-anos-de-declinacion-el-nuevo-gobierno-abre-las-esperanzas-al-grandioso-florecimiento-argentino/",1342,3202,21014,98, 3:46 PM UTC,JMilei,Javier Milei
3188,https://twitter.com/JMilei/status/1741049107995636190#m,Javier Milei,2023-12-30,False,"argentinos de bien, estamos por el buen camino...!!! no dejemos que se nos interpongan la casta delincuente que busca coimas y/o perpetuar el statu quo decadente... viva la libertad carajo",7163,10692,79172,1284, 10:50 AM UTC,JMilei,Javier Milei
3189,https://twitter.com/JMilei/status/1740737216270172614#m,Javier Milei,2023-12-29,False,"mientras algunos de la oposicion al kirchnerismo arrastran los pies con nuestras reformas (ley ""bases""), le acaban de votar a favor a kiciloff aumento de impuestos y endeudamiento. el problema no son las formas. es el fondo. quieren seguir manteniendo este modelo empobrecedor. haganse cargo y dejen de mentirle a la gente.",5918,17058,74102,896, 2:11 PM UTC,JMilei,Javier Milei
3190,https://twitter.com/JMilei/status/1740535497796296713#m,Javier Milei,2023-12-29,False,"javier milei participo de la inauguracion de los juegos macabeos panamericanos en argentina: ""no vine a guiar corderos, sino a despertar leones"" - infobae https://www.infobae.com/deportes/2023/12/28/javier-milei-participo-de-la-inauguracion-de-los-juegos-macabeos-panamericanos-el-emotivo-momento-en-el-desfile-de-la-delegacion-argentina/",690,1625,11900,52, 12:49 AM UTC,JMilei,Javier Milei
3191,https://twitter.com/JMilei/status/1740335027349541095#m,Javier Milei,2023-12-28,False,hilo imperdible cc: @charlymiraok,1117,2722,13926,122, 11:32 AM UTC,JMilei,Javier Milei
3192,https://twitter.com/JMilei/status/1740079199241580944#m,Javier Milei,2023-12-27,False,"denominada ""ley de bases y puntos de partida para la libertad de los argentinos"", aseguro que sera ""promovida en defensa de la vida, la libertad y la propiedad de los argentinos"". https://www.canal26.com/politica/milei-confirmo-el-envio-de-la-ley-omnibus-al-congreso--360496",2042,5214,29061,218, 6:36 PM UTC,JMilei,Javier Milei
3193,https://twitter.com/JMilei/status/1740063932864467031#m,Javier Milei,2023-12-27,False,vamos por una argentina libre y prospera viva la libertad carajo https://www.instagram.com/p/c1xxojigflm/?igsh=mtcwn3j2mtloanhrzw==,229,378,2141,21, 5:35 PM UTC,JMilei,Javier Milei
3194,https://twitter.com/JMilei/status/1739735404260048902#m,Javier Milei,2023-12-26,False,.@omardemarchi pensar que mi primer discurso en la hcdna recibi la palabra de tu parte (estabas presidiendo la sesion)... desde ese momento hasta el dia de hoy pasaron cosas... viva la libertad carajo,549,892,8522,32, 7:50 PM UTC,JMilei,Javier Milei
3195,https://twitter.com/JMilei/status/1739703608332136758#m,Javier Milei,2023-12-26,False,viva la libertad carajo,5493,11756,86426,2841, 5:43 PM UTC,JMilei,Javier Milei
3196,https://twitter.com/JMilei/status/1739341953311920502#m,Javier Milei,2023-12-25,False,"clara muestra de lo equivocados que suelen estar los politicos, donde hay muchos que no persiguen lo mejor para los argentinos sino para sus bolsillos...",132,575,4973,29, 5:46 PM UTC,JMilei,Javier Milei
3197,https://twitter.com/JMilei/status/1739290511335211270#m,Javier Milei,2023-12-25,False,textual de arturo frondizi respecto al dnu enviado por el caso de los contratos petroleros que fueron el pilar del despegue de su gobierno. pareciera que algunos por sadismo y otros por corruptos quieren mantener encadenados a los argentinos que desean salir de la miseria. vllc!,1595,3490,17306,366, 2:22 PM UTC,JMilei,Javier Milei
3198,https://twitter.com/JMilei/status/1739074684895867151#m,Javier Milei,2023-12-25,False,disculpas aceptadas...!!!,1,777,16461,155, 12:04 AM UTC,JMilei,Javier Milei
3199,https://twitter.com/JMilei/status/1739061846286418229#m,Javier Milei,2023-12-24,False,felices fiestas a todos los argentinos no queria dejar pasar la oportunidad de desearles que pasen una nochebuena en familia y tengan una feliz navidad manana. que estas fiestas marquen el principio de una nueva era para los argentinos y que podamos hacer de la argentina el pais que siempre sonamos. vllc...!!!,12333,16903,150375,916, 11:13 PM UTC,JMilei,Javier Milei
3200,https://twitter.com/JMilei/status/1739013910445826358#m,Javier Milei,2023-12-24,False,"milei aprovecho una vieja intervencion del fallecido actor hugo arana para insistir con su mensaje: ""no hay plata"" - infobae https://www.infobae.com/economia/2023/12/24/milei-aprovecho-una-vieja-intervencion-del-fallecido-actor-hugo-arana-para-insistir-con-su-mensaje-no-hay-plata/",435,635,5122,26, 8:03 PM UTC,JMilei,Javier Milei
3201,https://twitter.com/JMilei/status/1738980372971434440#m,Javier Milei,2023-12-24,False,mas que nunca...,1415,4541,32619,1399, 5:50 PM UTC,JMilei,Javier Milei
3202,https://twitter.com/JMilei/status/1738976804587639063#m,Javier Milei,2023-12-24,False,"parece que el ""periodista"" de clarin no sabe conjugar los tiempos verbales... acaso no noto que todo el tweet esta en tiempo pasado?",2282,2922,30149,576, 5:35 PM UTC,JMilei,Javier Milei
3203,https://twitter.com/JMilei/status/1738931174443983308#m,Javier Milei,2023-12-24,False,"aqui hugo arana repetia una de las frases mas aberrantes y mentirosas sobre el capitalismo de libre empresa. para despejar la ignorancia de los que repiten esta brutalidad, les cuento que en el capitalismo de libre empresa los intercambios son voluntarios, por lo que si existiera el derrame, ello seria en favor de las dos partes que deciden hacer la transaccion. por otra parte, en el capitalismo de libre empresa no hay derrame, porque de ser asi ello implicaria ineficiencia y en el sistema en cuestion ello conlleva a la quiebra. entiendo que hugo arana no tenia la mas minima idea sobre la teoria del valor subjetiva y repetia frases llenas de envidia, odio y resentimiento propio de la izquierda basadas en la obsoleta teoria del valor trabajo, ya que lo suyo era ser un gran actor pero ni por lejos era ser economista, a diferencia de los que difunden estas burradas desde la izquierda. lo que puedo decir a quienes piensan como pensaba hugo arana es que esa afirmacion conlleva a ir por la solucion socialista, la cual ha sido un fracaso en lo economico, lo cultural y lo social al margen de haber asesinado a mas de 100 millones de seres humanos. de todos modos, si pese a estos desastres hay gente que adhiere a lo dicho por hugo arana identificandose con el ""altruismo socialista"" podrian empezar por donar todos sus bienes y todos sus ingresos para ir arrancando, lo cual nos vendria bien dado que no hay plata... pd: nota de color, en el capitalismo de libre empresa solo se puede llegar a ser exitoso sirviendo al projimo con bienes de mejor calidad a menor precio... esto es, el que gana dinero en dicho sistema es un gran benefactor social...",6444,7815,38126,1604, 2:34 PM UTC,JMilei,Javier Milei
3204,https://twitter.com/JMilei/status/1738635673026924942#m,Javier Milei,2023-12-23,False,estamos trabajando en eso.,731,1519,22892,187, 7:00 PM UTC,JMilei,Javier Milei
3205,https://twitter.com/JMilei/status/1738240781251719492#m,Javier Milei,2023-12-22,False,para los que dicen que no hay riesgo de hiperinflacionario. debe ser que no pueden admitir su incapacidad en el manejo de la economia y/o ignorancia. la unica forma de terminar con esto es congelando la cantidad de dinero (de ahi el deficit cero y sanear al bcra). lo haremos !!!,4284,8870,48556,377, 4:51 PM UTC,JMilei,Javier Milei
3206,https://twitter.com/JMilei/status/1737978185441063206#m,Javier Milei,2023-12-21,False,javier milei recibio en la casa rosada al cantante lirico que fue despedido del teatro argentino de la plata tras su apoyo al libertario https://www.clarin.com/politica/javier-milei-recibio-casa-rosada-cantante-lirico-despedido-teatro-argentino-plata-apoyo-libertario_0_sw7zq9rtmu.html,974,3753,26762,90, 11:27 PM UTC,JMilei,Javier Milei
3207,https://twitter.com/JMilei/status/1737833269914452271#m,Javier Milei,2023-12-21,False,viva la libertad carajo cc: @philippbagus,2799,6071,38513,424, 1:51 PM UTC,JMilei,Javier Milei
3208,https://twitter.com/JMilei/status/1737667024866668806#m,Javier Milei,2023-12-21,False,muchas gracias @patobullrich y @licpettovello por semejante tarea. viva la libertad carajo,5042,12212,78968,887, 2:51 AM UTC,JMilei,Javier Milei
